;Idx,Name,Stdmode,Shape,MagUpID,ItemType,Weight,Anicount,Source,Reserved,Looks,IconEffect,InLooks,InLooksType,InLooksNum,DropLight,DropLightAni,DropSound,DuraMax,Ac,Ac2,Mac,Mac2,Dc,Dc2,Mc,Mc2,Sc,Sc2,Need,NeedLevel,Price,Stock,Shine,Job,NameColor,Smite,DamAdd,DcRedu,McRedu,IgnDef,DamReb,ExpAdd,DropRate,RareAttr,GodAttr,UserAttr,Desc,Effect,EffParam,TipEffect,TimeLimit
644,真龙腰带(战),64,0,,,1,0,0,0,474,0,0,0,0,,,new-wupin.ogg,5000,34,43,32,43,33,47,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
645,真龙之靴(战),62,0,,,1,0,0,0,475,0,0,0,0,,,new-wupin.ogg,5000,34,43,32,43,33,47,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
646,真龙勋章(战),202,6,,,1,0,0,0,476,0,0,0,0,,,new-shouzhuo.ogg,5000,36,51,34,48,43,59,0,0,0,0,0,96,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#35#60#60,0,0|100#30#1#4#30,,,,,
647,天下谁人不识君々战盔,15,0,,,1,0,0,0,480,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,66,99,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
648,天下谁人不识君々战链,19,0,,,1,0,0,0,484,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,88,128,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
649,天下谁人不识君々战镯,26,0,,,1,0,0,0,479,0,0,0,0,,,new-shouzhuo.ogg,5000,66,88,66,88,66,88,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
650,天下谁人不识君々战指,22,0,,,1,0,0,0,485,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,99,188,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
651,天下谁人不识君々战带,64,0,,,1,0,0,0,481,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,66,88,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
652,天下谁人不识君々战靴,62,0,,,1,0,0,0,482,0,0,0,0,,,new-wupin.ogg,5000,66,88,66,88,66,88,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
653,天下谁人不识君々战章,202,6,,,1,0,0,0,483,0,0,0,0,,,new-shouzhuo.ogg,5000,66,88,66,88,66,88,0,0,0,0,0,99,2000,100,,,255,0,0,0,0,0,0,0,0,1|14#70#37#80#60,0,0|100#30#1#4#30,,,,,
654,~~~~~~~~~~~~~~~~~,0,0,,,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0
655,法神头盔,15,0,,,1,0,0,0,343,0,0,0,0,,,new-wupin.ogg,5000,2,5,1,4,0,0,2,5,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
656,法神项链,19,0,,,1,0,0,0,344,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,3,6,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
657,法神手镯,26,0,,,1,0,0,0,336,0,0,0,0,,,new-shouzhuo.ogg,5000,2,4,1,4,0,0,2,4,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
658,法神戒指,22,0,,,1,0,0,0,346,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,3,7,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
659,法神腰带,64,0,,,1,0,0,0,338,0,0,0,0,,,new-wupin.ogg,5000,1,3,1,2,0,0,1,4,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
660,法神之靴,62,0,,,1,0,0,0,339,0,0,0,0,,,new-wupin.ogg,5000,1,3,1,2,0,0,1,4,0,0,0,35,50,100,,,255,0,0,0,0,0,0,0,0,1|17#70#1#5#60,0,0|100#30#1#4#30,,,,,
661,雷龙头盔,15,0,,,1,0,0,0,349,0,0,0,0,,,new-wupin.ogg,5000,3,6,2,5,0,0,3,6,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
662,雷龙项链,19,0,,,1,0,0,0,352,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,4,8,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
663,雷龙手镯,26,0,,,1,0,0,0,351,0,0,0,0,,,new-shouzhuo.ogg,5000,2,5,1,5,0,0,2,5,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
664,雷龙戒指,22,0,,,1,0,0,0,350,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,4,10,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
665,雷龙腰带,64,0,,,1,0,0,0,354,0,0,0,0,,,new-wupin.ogg,5000,1,4,1,3,0,0,1,5,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
666,雷龙之靴,62,0,,,1,0,0,0,353,0,0,0,0,,,new-wupin.ogg,5000,1,4,1,3,0,0,1,5,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
667,雷龙勋章,202,6,,,1,0,0,0,348,0,0,0,0,,,new-shouzhuo.ogg,5000,2,5,1,5,0,0,2,5,0,0,0,41,100,100,,,255,0,0,0,0,0,0,0,0,1|17#70#3#8#60,0,0|100#30#1#4#30,,,,,
668,聚魔头盔,15,0,,,1,0,0,0,364,0,0,0,0,,,new-wupin.ogg,5000,3,8,2,7,0,0,3,9,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
669,聚魔项链,19,0,,,1,0,0,0,358,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,5,11,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
670,聚魔手镯,26,0,,,1,0,0,0,357,0,0,0,0,,,new-shouzhuo.ogg,5000,2,7,2,6,0,0,3,7,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
671,聚魔戒指,22,0,,,1,0,0,0,356,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,7,13,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
672,聚魔腰带,64,0,,,1,0,0,0,360,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,0,0,2,6,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
673,聚魔之靴,62,0,,,1,0,0,0,359,0,0,0,0,,,new-wupin.ogg,5000,1,5,1,4,0,0,2,6,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
674,聚魔勋章,202,6,,,1,0,0,0,355,0,0,0,0,,,new-shouzhuo.ogg,5000,2,7,2,6,0,0,3,7,0,0,0,47,150,100,,,255,0,0,0,0,0,0,0,0,1|17#70#5#11#60,0,0|100#30#1#4#30,,,,,
675,逆火头盔,15,0,,,1,0,0,0,367,0,0,0,0,,,new-wupin.ogg,5000,3,9,2,8,0,0,5,14,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
676,逆火项链,19,0,,,1,0,0,0,364,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,7,14,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
677,逆火手镯,26,0,,,1,0,0,0,363,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,0,0,4,9,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
678,逆火戒指,22,0,,,1,0,0,0,362,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,11,19,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
679,逆火腰带,64,0,,,1,0,0,0,366,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,0,0,2,7,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
680,逆火之靴,62,0,,,1,0,0,0,365,0,0,0,0,,,new-wupin.ogg,5000,1,6,1,5,0,0,2,7,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
681,逆火勋章,202,6,,,1,0,0,0,368,0,0,0,0,,,new-shouzhuo.ogg,5000,2,8,2,7,0,0,4,9,0,0,0,55,200,100,,,255,0,0,0,0,0,0,0,0,1|17#70#7#14#60,0,0|100#30#1#4#30,,,,,
682,烈焰头盔,15,0,,,1,0,0,0,375,0,0,0,0,,,new-wupin.ogg,5000,3,10,2,9,0,0,7,18,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
683,烈焰项链,19,0,,,1,0,0,0,373,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,11,19,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
684,烈焰手镯,26,0,,,1,0,0,0,371,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,0,0,5,11,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
685,烈焰戒指,22,0,,,1,0,0,0,372,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,15,24,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
686,烈焰腰带,64,0,,,1,0,0,0,370,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,0,0,3,10,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
687,烈焰之靴,62,0,,,1,0,0,0,369,0,0,0,0,,,new-wupin.ogg,5000,1,7,1,6,0,0,3,10,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
688,烈焰勋章,202,6,,,1,0,0,0,374,0,0,0,0,,,new-shouzhuo.ogg,5000,2,9,2,8,0,0,5,11,0,0,0,59,250,100,,,255,0,0,0,0,0,0,0,0,1|17#70#9#17#60,0,0|100#30#1#4#30,,,,,
689,火龙头盔(魔),15,0,,,1,0,0,0,381,0,0,0,0,,,new-wupin.ogg,5000,4,13,3,11,0,0,10,23,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
690,火龙项链(魔),19,0,,,1,0,0,0,377,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,16,29,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
691,火龙手镯(魔),26,0,,,1,0,0,0,380,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,0,0,7,18,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
692,火龙戒指(魔),22,0,,,1,0,0,0,378,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,20,33,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
693,火龙腰带(魔),64,0,,,1,0,0,0,379,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,0,0,4,12,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
694,火龙之靴(魔),62,0,,,1,0,0,0,376,0,0,0,0,,,new-wupin.ogg,5000,2,8,2,7,0,0,4,12,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
695,火龙勋章(魔),202,6,,,1,0,0,0,382,0,0,0,0,,,new-shouzhuo.ogg,5000,2,11,2,10,0,0,7,18,0,0,0,63,300,100,,,255,0,0,0,0,0,0,0,0,1|17#70#11#20#60,0,0|100#30#1#4#30,,,,,
696,啸月头盔,15,0,,,1,0,0,0,389,0,0,0,0,,,new-wupin.ogg,5000,4,15,4,13,0,0,12,26,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
697,啸月项链,19,0,,,1,0,0,0,386,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,19,34,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
698,啸月手镯,26,0,,,1,0,0,0,385,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,0,0,9,21,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
699,啸月戒指,22,0,,,1,0,0,0,384,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,25,40,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
700,啸月腰带,64,0,,,1,0,0,0,388,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,0,0,5,15,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
701,啸月之靴,62,0,,,1,0,0,0,387,0,0,0,0,,,new-wupin.ogg,5000,2,10,2,9,0,0,5,15,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
702,啸月勋章,202,6,,,1,0,0,0,383,0,0,0,0,,,new-shouzhuo.ogg,5000,3,13,2,12,0,0,9,21,0,0,0,68,350,100,,,255,0,0,0,0,0,0,0,0,1|17#70#13#23#60,0,0|100#30#1#4#30,,,,,
703,金牛头盔(魔),15,0,,,1,0,0,0,407,0,0,0,0,,,new-wupin.ogg,5000,4,17,4,15,0,0,14,29,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
704,金牛项链(魔),19,0,,,1,0,0,0,404,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,23,38,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
705,金牛手镯(魔),26,0,,,1,0,0,0,403,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,0,0,11,25,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
706,金牛戒指(魔),22,0,,,1,0,0,0,402,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,30,47,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
707,金牛腰带(魔),64,0,,,1,0,0,0,406,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,0,0,7,18,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
708,金牛之靴(魔),62,0,,,1,0,0,0,405,0,0,0,0,,,new-wupin.ogg,5000,2,12,2,10,0,0,7,18,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
709,金牛勋章(魔),202,6,,,1,0,0,0,408,0,0,0,0,,,new-shouzhuo.ogg,5000,4,15,3,14,0,0,11,25,0,0,0,72,400,100,,,255,0,0,0,0,0,0,0,0,1|17#70#15#26#60,0,0|100#30#1#4#30,,,,,
710,主宰头盔(魔),15,0,,,1,0,0,0,415,0,0,0,0,,,new-wupin.ogg,5000,7,20,6,19,0,0,17,33,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
711,主宰项链(魔),19,0,,,1,0,0,0,412,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,27,42,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
712,主宰手镯(魔),26,0,,,1,0,0,0,411,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,0,0,14,29,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
713,主宰戒指(魔),22,0,,,1,0,0,0,410,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,33,50,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
714,主宰腰带(魔),64,0,,,1,0,0,0,409,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,0,0,9,21,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
715,主宰之靴(魔),62,0,,,1,0,0,0,413,0,0,0,0,,,new-wupin.ogg,5000,5,15,4,13,0,0,9,21,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
716,主宰勋章(魔),202,6,,,1,0,0,0,414,0,0,0,0,,,new-shouzhuo.ogg,5000,6,19,5,17,0,0,14,29,0,0,0,75,450,100,,,255,0,0,0,0,0,0,0,0,1|17#70#17#29#60,0,0|100#30#1#4#30,,,,,
717,虎喷头盔(魔),15,0,,,1,0,0,0,419,0,0,0,0,,,new-wupin.ogg,5000,10,23,8,21,0,0,20,37,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
718,虎喷项链(魔),19,0,,,1,0,0,0,418,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,30,45,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
719,虎喷手镯(魔),26,0,,,1,0,0,0,416,0,0,0,0,,,new-shouzhuo.ogg,5000,8,22,7,20,0,0,17,32,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
720,虎喷戒指(魔),22,0,,,1,0,0,0,417,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,38,56,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
721,虎喷腰带(魔),64,0,,,1,0,0,0,421,0,0,0,0,,,new-wupin.ogg,5000,7,18,5,17,0,0,11,24,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
722,虎喷之靴(魔),62,0,,,1,0,0,0,420,0,0,0,0,,,new-wupin.ogg,5000,7,18,5,17,0,0,11,24,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
723,虎喷勋章(魔),202,6,,,1,0,0,0,422,0,0,0,0,,,new-shouzhuo.ogg,5000,8,22,7,20,0,0,17,32,0,0,0,78,500,100,,,255,0,0,0,0,0,0,0,0,1|17#70#19#32#60,0,0|100#30#1#4#30,,,,,
724,辉煌头盔(魔),15,0,,,1,0,0,0,423,0,0,0,0,,,new-wupin.ogg,5000,13,26,10,24,0,0,23,41,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
725,辉煌项链(魔),19,0,,,1,0,0,0,428,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,34,49,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
726,辉煌手镯(魔),26,0,,,1,0,0,0,425,0,0,0,0,,,new-shouzhuo.ogg,5000,10,25,9,23,0,0,20,35,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
727,辉煌戒指(魔),22,0,,,1,0,0,0,424,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,41,59,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
728,辉煌腰带(魔),64,0,,,1,0,0,0,426,0,0,0,0,,,new-wupin.ogg,5000,10,20,7,19,0,0,13,26,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
729,辉煌之靴(魔),62,0,,,1,0,0,0,427,0,0,0,0,,,new-wupin.ogg,5000,10,20,7,19,0,0,13,26,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
730,辉煌勋章(魔),202,6,,,1,0,0,0,429,0,0,0,0,,,new-shouzhuo.ogg,5000,10,25,9,23,0,0,20,35,0,0,0,81,550,100,,,255,0,0,0,0,0,0,0,0,1|17#70#21#35#60,0,0|100#30#1#4#30,,,,,
731,荣耀头盔(魔),15,0,,,1,0,0,0,432,0,0,0,0,,,new-wupin.ogg,5000,16,29,13,27,0,0,26,45,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
732,荣耀项链(魔),19,0,,,1,0,0,0,433,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,37,43,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
733,荣耀手镯(魔),26,0,,,1,0,0,0,431,0,0,0,0,,,new-shouzhuo.ogg,5000,13,28,12,26,0,0,23,38,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
734,荣耀戒指(魔),22,0,,,1,0,0,0,430,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,44,63,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
735,荣耀腰带(魔),64,0,,,1,0,0,0,435,0,0,0,0,,,new-wupin.ogg,5000,12,23,10,22,0,0,15,29,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
736,荣耀之靴(魔),62,0,,,1,0,0,0,434,0,0,0,0,,,new-wupin.ogg,5000,12,23,10,22,0,0,15,29,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
737,荣耀勋章(魔),202,6,,,1,0,0,0,436,0,0,0,0,,,new-shouzhuo.ogg,5000,13,28,12,26,0,0,23,38,0,0,0,83,600,100,,,255,0,0,0,0,0,0,0,0,1|17#70#23#38#60,0,0|100#30#1#4#30,,,,,
738,倚天头盔(魔),15,0,,,1,0,0,0,438,0,0,0,0,,,new-wupin.ogg,5000,19,33,16,31,0,0,29,48,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
739,倚天项链(魔),19,0,,,1,0,0,0,437,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,40,47,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
740,倚天手镯(魔),26,0,,,1,0,0,0,440,0,0,0,0,,,new-shouzhuo.ogg,5000,17,32,15,29,0,0,25,41,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
741,倚天戒指(魔),22,0,,,1,0,0,0,439,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,49,71,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
742,倚天腰带(魔),64,0,,,1,0,0,0,441,0,0,0,0,,,new-wupin.ogg,5000,15,26,13,25,0,0,17,31,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
743,倚天之靴(魔),62,0,,,1,0,0,0,442,0,0,0,0,,,new-wupin.ogg,5000,15,26,13,25,0,0,17,31,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
744,倚天勋章(魔),202,6,,,1,0,0,0,443,0,0,0,0,,,new-shouzhuo.ogg,5000,17,32,15,29,0,0,25,41,0,0,0,85,650,100,,,255,0,0,0,0,0,0,0,0,1|17#70#25#41#60,0,0|100#30#1#4#30,,,,,
745,传奇头盔(魔),15,0,,,1,0,0,0,449,0,0,0,0,,,new-wupin.ogg,5000,22,36,19,34,0,0,33,51,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
746,传奇项链(魔),19,0,,,1,0,0,0,446,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,44,51,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
747,传奇手镯(魔),26,0,,,1,0,0,0,445,0,0,0,0,,,new-shouzhuo.ogg,5000,20,35,18,32,0,0,28,44,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
748,传奇戒指(魔),22,0,,,1,0,0,0,444,0,0,0,0,,,new-shouzhuo.ogg,5000,0,0,0,0,0,0,51,77,0,0,0,87,700,100,,,255,0,0,0,0,0,0,0,0,1|17#70#27#44#60,0,0|100#30#1#4#30,,,,,
